AP/VNW1.DBL,VENMS.FDC
AP/VNW1.DBL,VENNX.FDC
AR/ACMSLS.DBL,CUSMS.FDC
AR/ACMSLS.DBL,DFDATA.FD
AR/ACMSLS.DBL,SALES.FD
AR/ACMSLS.DBL,SYSTEM.FD
AR/ACTINQ.DBL,AROP2.FD
AR/ACTINQ.DBL,AROPN.FD
AR/ACTINQ.DBL,CUSIX.FD
AR/ACTINQ.DBL,CUSMS.FDC
AR/ACTINQ.DBL,DFDATA.FD
AR/ACTINQ.DBL,SYSTEM.FD
AR/ACTPRT.DBL,AROP2.FD
AR/ACTPRT.DBL,AROPN.FD
AR/ACTPRT.DBL,CUSIX.FD
AR/ACTPRT.DBL,CUSMS.FDC
AR/ACTPRT.DBL,DFDATA.FD
AR/ACTPRT.DBL,SYSTEM.FD
AR/ADRCH1.DBL,ADRMS.FDC
AR/ADRCHG.DBL,ADRMS.FDC
AR/ADRCHG.DBL,DFDATA.FD
AR/ADRCHG.DBL,SYSTEM.FD
AR/ADRMNT.DBL,ADRMS.FDC
AR/ADRMNT.DBL,DFDATA.FD
AR/ADRMNT.DBL,SYSTEM.FD
AR/ADRMNU.DBL,SYSTEM.FD
AR/ADRPRT.DBL,ADRMS.FDC
AR/ADRPRT.DBL,DFDATA.FD
AR/ADRPRT.DBL,SYSTEM.FD
AR/ADRSC1.DBL,ADRMS.FDC
AR/AGBLIX.DBL,AROPN.FD
AR/AGBLIX.DBL,ASLIX.FD
AR/AGBLIX.DBL,DFDATA.FD
AR/AGBLIX.DBL,SYSTEM.FD
AR/AGCUIX.DBL,AROPN.FD
AR/AGCUIX.DBL,ASLIX.FD
AR/AGCUIX.DBL,DFDATA.FD
AR/AGCUIX.DBL,SYSTEM.FD
AR/APLYCR.DBL,AROPN.FD
